1.724785	0.439085	-0.008356	1.645260	0.008258	0.390579
1.855362	0.454395	0.000357	2.052563	0.014639	0.399514
2.596812	0.548768	-0.013528	2.530435	-0.034713	0.551999
2.066436	0.502126	0.000797	1.913128	0.005000	0.461480
2.762868	0.618098	-0.022000	2.878307	-0.000761	0.658193
1.423513	0.385584	-0.003050	1.487354	-0.005589	0.289191
3.233281	0.658881	0.004016	3.337622	0.008615	0.748743
1.330521	0.355424	0.006876	1.332317	0.015787	0.265564
2.367295	0.499503	-0.003179	1.971186	0.021648	0.449648
1.137984	0.339734	-0.000028	1.136720	-0.000412	0.230834
1.530659	0.401040	0.013914	1.782686	0.004733	0.323644
1.792959	0.417666	-0.010658	1.537844	-0.009814	0.328569
1.663686	0.410223	-0.008807	1.508623	-0.002111	0.332266
3.061451	0.619203	-0.022519	3.119677	-0.005650	0.696968
1.570588	0.366912	-0.036231	1.247754	-0.009190	0.282606
1.419691	0.364783	0.002955	1.376209	0.000880	0.265306
2.742920	0.539767	-0.001933	2.329345	-0.006047	0.537549
2.738047	0.607068	-0.024157	2.398839	-0.000058	0.636560
1.800295	0.435085	0.004089	1.765991	0.000175	0.357024
2.837642	0.614638	0.030233	2.692473	-0.002031	0.626962
1.787392	0.399007	-0.007901	1.642342	-0.008329	0.310795
2.760475	0.639683	-0.022634	3.079502	-0.039748	0.699974
2.720717	0.550603	0.006017	2.806881	-0.013494	0.569382
2.036226	0.454847	-0.002370	2.022836	0.010646	0.389117
1.111501	0.333001	-0.000036	1.111296	-0.000067	0.223272
2.243843	0.526247	0.014474	2.353104	0.014529	0.534521
1.282430	0.380141	0.003726	1.374871	0.007721	0.277783
1.355988	0.385587	0.004649	1.763435	0.010228	0.288223
1.980359	0.482391	-0.012143	2.184644	0.002420	0.432187
1.875083	0.434000	0.029070	1.639206	0.024680	0.367697
1.390641	0.380458	0.003724	1.521608	0.000281	0.285426
2.138679	0.520516	0.031798	2.361068	0.014738	0.527462
2.864253	0.612493	-0.013503	2.840821	-0.017661	0.666519
1.730522	0.424496	0.003971	1.741243	0.010357	0.346938
2.586157	0.577056	0.006065	2.556400	-0.001249	0.586988
2.061056	0.472726	-0.003836	2.044539	0.003734	0.421575
2.578025	0.571664	0.008697	2.680034	-0.008448	0.618599
2.086303	0.470928	0.012547	1.697577	0.023654	0.411536
3.097447	0.634084	0.014028	2.908955	-0.020377	0.719535
2.377160	0.539997	0.010745	2.398423	-0.006224	0.533856
2.490729	0.546528	0.003595	2.502683	0.000017	0.528175
1.463235	0.368075	-0.001487	1.369467	0.002667	0.283007
2.849974	0.596964	0.016705	3.128626	-0.031165	0.609676
1.255255	0.348142	0.000853	1.243887	-0.000553	0.240598
1.714082	0.406440	0.005249	1.738199	-0.005363	0.334994
1.473455	0.404089	0.003673	1.638369	0.008465	0.310753
1.700415	0.436807	0.001158	2.022993	0.001526	0.375916
3.296584	0.697140	-0.003975	3.308207	0.013083	0.814088
1.217076	0.350157	0.002086	1.307909	0.003463	0.259247
2.377142	0.484959	-0.022755	2.162581	-0.038016	0.462100
1.243067	0.339614	0.000228	1.145515	-0.000313	0.237224
1.281535	0.387431	0.027907	1.386412	0.038342	0.301221
1.209014	0.338638	-0.000223	1.138212	-0.000927	0.233776
1.620536	0.413768	0.006560	1.764732	-0.002405	0.335094
2.726204	0.531549	0.034455	2.338570	0.015045	0.521531
1.833219	0.440412	0.016550	1.702208	-0.001826	0.398476
2.729586	0.582661	0.005173	2.872335	-0.018696	0.637236
1.201330	0.347406	-0.000248	1.165240	0.000671	0.238240
1.262616	0.360855	0.000635	1.305733	-0.000040	0.260647
2.458107	0.509468	0.001126	2.402019	-0.015632	0.493089
1.862526	0.452647	-0.004339	1.774850	-0.004017	0.391298
1.098898	0.329669	-0.000000	1.098898	-0.000000	0.219780
3.180438	0.608324	0.011886	2.806967	0.003857	0.663260
1.632940	0.419103	-0.010187	1.786771	0.001587	0.353199
3.234396	0.633465	0.015283	3.029431	-0.014555	0.670293
3.414548	0.673646	0.021576	3.164017	0.016060	0.753994
1.304776	0.354242	-0.001353	1.247044	-0.000016	0.248114
1.590983	0.416463	0.013654	1.755350	0.032822	0.351209
2.980667	0.588512	0.009068	2.929994	0.017090	0.646118
1.939205	0.460994	0.007508	2.303710	0.026353	0.416057
1.953311	0.448056	0.019106	1.845202	0.006062	0.383891
2.003579	0.493921	0.006248	2.149048	0.027452	0.462018
1.534840	0.394091	-0.006611	1.656930	0.017216	0.332499
1.231518	0.364182	0.000942	1.243413	0.003599	0.257828
2.384518	0.558003	0.035712	2.633654	-0.002887	0.582404
2.156882	0.484384	-0.013279	2.243344	-0.005706	0.427332
3.019027	0.656697	-0.022480	3.367599	0.035149	0.734320
3.116057	0.579070	-0.030583	2.762360	0.004216	0.625646
2.647541	0.567952	-0.034897	2.702601	-0.026718	0.610563
3.225221	0.625670	-0.001916	2.896599	-0.011053	0.670041
2.694873	0.577880	0.012510	2.703929	0.024188	0.585058
2.493117	0.514371	0.010286	2.570128	-0.031769	0.520825
2.514554	0.527201	0.008303	2.402815	-0.014428	0.548498
