1.175990,0.343797,1.297050,0.246482
1.265896,0.374037,1.264179,0.267427
1.162171,0.346937,1.163318,0.237418
2.975424,0.633427,2.852492,0.683755
1.436375,0.375503,1.290304,0.271020
1.807603,0.420686,1.954477,0.345803
1.856066,0.483354,2.155001,0.451825
1.110968,0.333064,1.110871,0.222990
1.824630,0.444570,1.859057,0.367364
2.033835,0.459759,1.724759,0.402203
1.721332,0.420777,1.602410,0.338031
1.610012,0.422014,1.765543,0.341178
2.230551,0.507804,2.294683,0.486587
1.098898,0.329669,1.098898,0.219780
3.068147,0.637722,3.041260,0.704914
2.568021,0.587049,2.784731,0.592788
2.566743,0.554202,2.425145,0.563966
2.086313,0.457733,2.292987,0.405039
1.098898,0.329669,1.098898,0.219780
1.123862,0.336880,1.153344,0.226919
2.008599,0.487167,2.279520,0.430179
1.619498,0.377020,1.538334,0.300592
1.601441,0.398694,1.491862,0.320873
1.303370,0.339008,1.136716,0.232220
1.242942,0.370195,1.401305,0.264485
1.133087,0.338714,1.135947,0.229687
1.111829,0.332928,1.112018,0.223632
1.191821,0.347600,1.193332,0.246950
1.867904,0.427280,1.821688,0.353245
2.703252,0.544651,2.490425,0.570673
1.672286,0.429728,1.961807,0.348643
1.648213,0.402551,1.596741,0.324343
2.318997,0.492203,2.167890,0.476637
2.593096,0.598620,2.832249,0.655221
1.126072,0.336079,1.124973,0.227715
2.638823,0.537615,2.382636,0.518550
2.557266,0.491639,2.398236,0.450338
2.423899,0.504813,2.322004,0.487882
1.177448,0.338871,1.139133,0.234206
2.541209,0.543036,2.319250,0.513811
2.468801,0.562348,2.547204,0.604076
1.669023,0.423909,1.715729,0.341639
1.254133,0.345286,1.157814,0.237673
1.966831,0.485657,2.138219,0.424782
2.196509,0.480587,2.060074,0.430991
2.956357,0.643416,3.009289,0.711697
2.486911,0.540943,2.571757,0.552214
1.723845,0.410147,1.585640,0.331015
1.278753,0.358601,1.233175,0.255520
2.584599,0.559143,2.832088,0.564049
1.412821,0.406523,1.508357,0.312743
